pop,n,step_ratio,pattern,pattern_full,rep,seed,target_path_seed,feedback_noise_seed,feedback_bias_seed
500,4,2.0,zigzag,legacy_vector_zigzag,67,750251243,750263588,1514414865,677496141
500,4,2.0,zigzag,legacy_vector_zigzag,68,1155979412,1155991757,716339549,1731489746
500,4,2.0,zigzag,legacy_vector_zigzag,69,1761586602,1761598947,1749676999,1578833993
500,4,2.0,zigzag,legacy_vector_zigzag,70,42240048,42252393,160855990,1446456153
500,4,2.0,zigzag,legacy_vector_zigzag,71,1091236979,1091249324,1224600701,1484849506
500,4,2.0,zigzag,legacy_vector_zigzag,72,1417401443,1417413788,1691754331,1036841106
500,4,2.0,zigzag,legacy_vector_zigzag,73,1766548233,1766560578,539990875,676627675
500,4,2.0,zigzag,legacy_vector_zigzag,74,1333490504,1333502849,590814905,643705900
500,4,2.0,zigzag,legacy_vector_zigzag,75,451216742,451229087,219191938,1011558310
500,4,2.0,zigzag,legacy_vector_zigzag,76,1488706482,1488718827,119459576,1307077201
500,4,2.0,zigzag,legacy_vector_zigzag,77,213556252,213568597,856915504,114618553
500,4,2.0,zigzag,legacy_vector_zigzag,78,1166283553,1166295898,32349495,990786177
500,4,2.0,zigzag,legacy_vector_zigzag,79,976676651,976688996,630201347,1087617745
500,4,2.0,zigzag,legacy_vector_zigzag,80,813794133,813806478,178680811,1101972499
500,4,2.0,zigzag,legacy_vector_zigzag,81,945281779,945294124,1223368067,809750521
500,4,2.0,zigzag,legacy_vector_zigzag,82,248089298,248101643,726732180,388900974
500,4,2.0,zigzag,legacy_vector_zigzag,83,1209215184,1209227529,450529437,347382557
500,4,2.0,zigzag,legacy_vector_zigzag,84,862520487,862532832,958221138,171134384
500,4,2.0,zigzag,legacy_vector_zigzag,85,1471524855,1471537200,217183795,296465364
500,4,2.0,zigzag,legacy_vector_zigzag,86,1402977671,1402990016,1097614345,898213513
500,4,2.0,zigzag,legacy_vector_zigzag,87,511280838,511293183,1165112804,738704343
500,4,2.0,zigzag,legacy_vector_zigzag,88,1316634386,1316646731,999540240,72421533
500,4,2.0,zigzag,legacy_vector_zigzag,89,660939696,660952041,1397684481,1701650503
500,4,2.0,zigzag,legacy_vector_zigzag,90,1781976774,1781989119,1115654428,1759098551
500,4,2.0,zigzag,legacy_vector_zigzag,91,1046660144,1046672489,1573697684,576162984
500,4,2.0,zigzag,legacy_vector_zigzag,92,1109429161,1109441506,1347482162,958295349
500,4,2.0,zigzag,legacy_vector_zigzag,93,1400828480,1400840825,1663799435,1676910792
500,4,2.0,zigzag,legacy_vector_zigzag,94,55229508,55241853,1046088645,1306596226
500,4,2.0,zigzag,legacy_vector_zigzag,95,1391526777,1391539122,1410190579,1557348750
500,4,2.0,zigzag,legacy_vector_zigzag,96,1605570824,1605583169,790145448,747809206
500,4,2.0,zigzag,legacy_vector_zigzag,97,531836311,531848656,542536304,737788094
500,4,2.0,zigzag,legacy_vector_zigzag,98,474435132,474447477,1043974358,1012016608
500,4,2.0,zigzag,legacy_vector_zigzag,99,553107394,553119739,1114867856,324389942
500,12,2.0,random,legacy_vector_random,0,1262457200,1262469545,1545643340,1144971129
500,12,2.0,random,legacy_vector_random,1,594922977,594935322,374525147,912826215
500,12,2.0,random,legacy_vector_random,2,887049731,887062076,1065828737,159176297
500,12,2.0,random,legacy_vector_random,3,531149751,531162096,645315594,254330475
500,12,2.0,random,legacy_vector_random,4,1447252385,1447264730,471158109,992713879
500,12,2.0,random,legacy_vector_random,5,583658725,583671070,960591035,258983088
500,12,2.0,random,legacy_vector_random,6,1695058785,1695071130,951255107,323391477
500,12,2.0,random,legacy_vector_random,7,856792070,856804415,1529580365,800197395
500,12,2.0,random,legacy_vector_random,8,1330896613,1330908958,905226736,1285397375
500,12,2.0,random,legacy_vector_random,9,368179995,368192340,304881300,1024784752
500,12,2.0,random,legacy_vector_random,10,881756144,881768489,1129838068,1238746
500,12,2.0,random,legacy_vector_random,11,212337810,212350155,419664405,510177726
500,12,2.0,random,legacy_vector_random,12,832599764,832612109,317819490,1361989443
500,12,2.0,random,legacy_vector_random,13,1160967413,1160979758,134557623,722618847
500,12,2.0,random,legacy_vector_random,14,880347576,880359921,438980969,1740161233
500,12,2.0,random,legacy_vector_random,15,75108956,75121301,1265127748,1439417411
500,12,2.0,random,legacy_vector_random,16,1501681253,1501693598,1465879805,1285101856
500,12,2.0,random,legacy_vector_random,17,467981832,467994177,142461426,843172911
500,12,2.0,random,legacy_vector_random,18,1096294084,1096306429,283507500,1690348321
500,12,2.0,random,legacy_vector_random,19,1423142907,1423155252,953891005,705488908
500,12,2.0,random,legacy_vector_random,20,1519305542,1519317887,304890793,751794681
500,12,2.0,random,legacy_vector_random,21,879191080,879203425,889854468,1205687803
500,12,2.0,random,legacy_vector_random,22,335029538,335041883,321290548,123213886
500,12,2.0,random,legacy_vector_random,23,117040889,117053234,1054919670,1575714414
500,12,2.0,random,legacy_vector_random,24,1373064869,1373077214,505655911,1663909768
500,12,2.0,random,legacy_vector_random,25,524149138,524161483,838973168,1733086313
500,12,2.0,random,legacy_vector_random,26,879330997,879343342,1238397857,1793110730
500,12,2.0,random,legacy_vector_random,27,271732677,271745022,115023755,1150366642
500,12,2.0,random,legacy_vector_random,28,814772649,814784994,1530105940,66678427
500,12,2.0,random,legacy_vector_random,29,495564121,495576466,442434152,234974629
500,12,2.0,random,legacy_vector_random,30,1278492805,1278505150,412346184,673677682
500,12,2.0,random,legacy_vector_random,31,1086160864,1086173209,325751515,1320988375
500,12,2.0,random,legacy_vector_random,32,163457959,163470304,217867782,1522026096
500,12,2.0,random,legacy_vector_random,33,894838391,894850736,381230823,1597713501
500,12,2.0,random,legacy_vector_random,34,890727371,890739716,231648409,775921907
500,12,2.0,random,legacy_vector_random,35,1396802653,1396814998,890082787,1582749169
500,12,2.0,random,legacy_vector_random,36,1791337646,1791349991,1040029608,69643626
500,12,2.0,random,legacy_vector_random,37,1183382919,1183395264,1765389671,4717695
500,12,2.0,random,legacy_vector_random,38,1490020915,1490033260,182497444,871182219
500,12,2.0,random,legacy_vector_random,39,1300855775,1300868120,854116679,1216485680
500,12,2.0,random,legacy_vector_random,40,25144645,25156990,795296659,815082744
500,12,2.0,random,legacy_vector_random,41,1041015206,1041027551,921148832,151661863
500,12,2.0,random,legacy_vector_random,42,77530052,77542397,1502385843,1061796090
500,12,2.0,random,legacy_vector_random,43,750545711,750558056,38644372,1091604368
500,12,2.0,random,legacy_vector_random,44,1130120983,1130133328,573611415,626670341
500,12,2.0,random,legacy_vector_random,45,59638065,59650410,202217557,1458943851
500,12,2.0,random,legacy_vector_random,46,1740045643,1740057988,946846114,380788450
500,12,2.0,random,legacy_vector_random,47,181901909,181914254,44774912,1667855826
500,12,2.0,random,legacy_vector_random,48,1429563160,1429575505,459490878,105267385
500,12,2.0,random,legacy_vector_random,49,1694188889,1694201234,1010704016,1446256581
500,12,2.0,random,legacy_vector_random,50,120175917,120188262,1688531605,937790804
500,12,2.0,random,legacy_vector_random,51,1003512504,1003524849,1534102225,620786364
500,12,2.0,random,legacy_vector_random,52,759546056,759558401,1197644271,1364609133
500,12,2.0,random,legacy_vector_random,53,653480579,653492924,350359190,718816183
500,12,2.0,random,legacy_vector_random,54,448452706,448465051,954579814,693902540
500,12,2.0,random,legacy_vector_random,55,742000805,742013150,50809352,1665201606
500,12,2.0,random,legacy_vector_random,56,954934674,954947019,506647357,15126595
500,12,2.0,random,legacy_vector_random,57,1279089125,1279101470,373958642,1144113647
500,12,2.0,random,legacy_vector_random,58,1444746447,1444758792,1453829436,453713667
500,12,2.0,random,legacy_vector_random,59,41578534,41590879,1159942696,280962892
500,12,2.0,random,legacy_vector_random,60,953558513,953570858,1393510597,768833541
500,12,2.0,random,legacy_vector_random,61,36979590,36991935,232084739,1245826248
500,12,2.0,random,legacy_vector_random,62,1669512267,1669524612,636455206,389155612
500,12,2.0,random,legacy_vector_random,63,1666767634,1666779979,1484742062,1404771910
500,12,2.0,random,legacy_vector_random,64,137527825,137540170,426280641,1439883183
500,12,2.0,random,legacy_vector_random,65,1387978123,1387990468,1753497151,280282144
500,12,2.0,random,legacy_vector_random,66,1659892940,1659905285,1112656366,430085422
500,12,2.0,random,legacy_vector_random,67,90354480,90366825,902686967,1357706469
500,12,2.0,random,legacy_vector_random,68,705165661,705178006,816404676,1235917411
500,12,2.0,random,legacy_vector_random,69,1645435082,1645447427,450242193,1314933054
500,12,2.0,random,legacy_vector_random,70,476666047,476678392,182319431,1152234628
500,12,2.0,random,legacy_vector_random,71,1184944840,1184957185,1714596906,740310450
500,12,2.0,random,legacy_vector_random,72,696571312,696583657,224593718,595436910
500,12,2.0,random,legacy_vector_random,73,1462732031,1462744376,423715493,357002615
500,12,2.0,random,legacy_vector_random,74,1322136256,1322148601,303041737,717796821
500,12,2.0,random,legacy_vector_random,75,1182290277,1182302622,1101713041,598276872
500,12,2.0,random,legacy_vector_random,76,1533408812,1533421157,671135598,91438107
500,12,2.0,random,legacy_vector_random,77,1427799250,1427811595,211702289,1269811278
500,12,2.0,random,legacy_vector_random,78,1628206191,1628218536,753667211,1474644913
500,12,2.0,random,legacy_vector_random,79,1274949228,1274961573,1781413831,1311054750
500,12,2.0,random,legacy_vector_random,80,1571685586,1571697931,1280357342,1779882486
500,12,2.0,random,legacy_vector_random,81,369830558,369842903,940251939,1211097514
500,12,2.0,random,legacy_vector_random,82,800638910,800651255,498456779,1212843222
500,12,2.0,random,legacy_vector_random,83,4265682,4278027,1643047159,1785028763
500,12,2.0,random,legacy_vector_random,84,701915200,701927545,1571213869,884991863
500,12,2.0,random,legacy_vector_random,85,909320504,909332849,514947340,835810715
500,12,2.0,random,legacy_vector_random,86,1710188280,1710200625,1705647025,356151233
500,12,2.0,random,legacy_vector_random,87,716102366,716114711,1313205244,264066975
500,12,2.0,random,legacy_vector_random,88,479117347,479129692,468525144,208779554
500,12,2.0,random,legacy_vector_random,89,1536917731,1536930076,1538885066,1321624998
500,12,2.0,random,legacy_vector_random,90,435700318,435712663,714774367,1157914487
500,12,2.0,random,legacy_vector_random,91,137469332,137481677,448480085,188776627
500,12,2.0,random,legacy_vector_random,92,158676197,158688542,441910079,1640790753
500,12,2.0,random,legacy_vector_random,93,853242866,853255211,1442789215,1737343800
500,12,2.0,random,legacy_vector_random,94,1738964522,1738976867,483971329,991096764
500,12,2.0,random,legacy_vector_random,95,1226016173,1226028518,1637081535,765292643
500,12,2.0,random,legacy_vector_random,96,281028912,281041257,1239697880,1717106668
500,12,2.0,random,legacy_vector_random,97,1651607875,1651620220,1112118964,78256454
500,12,2.0,random,legacy_vector_random,98,256790122,256802467,1545995043,232942636
500,12,2.0,random,legacy_vector_random,99,474337349,474349694,931247185,1432648087
500,12,2.0,scurve,legacy_vector_scurve,0,586848159,586860504,966155871,388097957
500,12,2.0,scurve,legacy_vector_scurve,1,1678472932,1678485277,929169765,766169594
500,12,2.0,scurve,legacy_vector_scurve,2,706125287,706137632,1407342662,263433476
500,12,2.0,scurve,legacy_vector_scurve,3,1441152996,1441165341,607231486,1030559990
500,12,2.0,scurve,legacy_vector_scurve,4,1538375887,1538388232,1431753853,252746727
500,12,2.0,scurve,legacy_vector_scurve,5,324570939,324583284,297497171,1412668958
500,12,2.0,scurve,legacy_vector_scurve,6,1383482303,1383494648,640023878,1406248618
500,12,2.0,scurve,legacy_vector_scurve,7,1024505121,1024517466,240577682,103398871
500,12,2.0,scurve,legacy_vector_scurve,8,1689329799,1689342144,1150290226,828700667
500,12,2.0,scurve,legacy_vector_scurve,9,653079224,653091569,793673642,1027282684
500,12,2.0,scurve,legacy_vector_scurve,10,50242437,50254782,928405176,1532669223
500,12,2.0,scurve,legacy_vector_scurve,11,391131002,391143347,1799656904,896087186
500,12,2.0,scurve,legacy_vector_scurve,12,1032734076,1032746421,1725080514,848558275
500,12,2.0,scurve,legacy_vector_scurve,13,1617784157,1617796502,798122166,797933851
500,12,2.0,scurve,legacy_vector_scurve,14,368597950,368610295,919929568,713579721
500,12,2.0,scurve,legacy_vector_scurve,15,1192187559,1192199904,290980275,1436707673
500,12,2.0,scurve,legacy_vector_scurve,16,1367135729,1367148074,1653814802,266299711
500,12,2.0,scurve,legacy_vector_scurve,17,497896089,497908434,1525938070,1085284999
500,12,2.0,scurve,legacy_vector_scurve,18,1515012933,1515025278,932246502,1294880284
500,12,2.0,scurve,legacy_vector_scurve,19,398632373,398644718,137419641,1661392683
500,12,2.0,scurve,legacy_vector_scurve,20,1192726202,1192738547,1435119459,1561846011
500,12,2.0,scurve,legacy_vector_scurve,21,1436631047,1436643392,1287493096,1359180865
500,12,2.0,scurve,legacy_vector_scurve,22,1193315661,1193328006,1362706322,189443035
500,12,2.0,scurve,legacy_vector_scurve,23,1484418861,1484431206,1674933074,374836625
500,12,2.0,scurve,legacy_vector_scurve,24,1327913124,1327925469,1780491601,976297909
500,12,2.0,scurve,legacy_vector_scurve,25,415033474,415045819,581449587,424918877
500,12,2.0,scurve,legacy_vector_scurve,26,774182020,774194365,1691335112,1317904312
500,12,2.0,scurve,legacy_vector_scurve,27,1446538449,1446550794,155362812,1506554173
500,12,2.0,scurve,legacy_vector_scurve,28,477309251,477321596,491857143,251779324
500,12,2.0,scurve,legacy_vector_scurve,29,190791041,190803386,1193835013,945177436
500,12,2.0,scurve,legacy_vector_scurve,30,1307479477,1307491822,53598394,489191591
500,12,2.0,scurve,legacy_vector_scurve,31,1289944622,1289956967,1321236065,1580113507
500,12,2.0,scurve,legacy_vector_scurve,32,1002061401,1002073746,1504371273,63398074
500,12,2.0,scurve,legacy_vector_scurve,33,1321547139,1321559484,465851630,698312925
500,12,2.0,scurve,legacy_vector_scurve,34,1327910433,1327922778,1669411058,1114370252
500,12,2.0,scurve,legacy_vector_scurve,35,770049256,770061601,1183741819,1571916668
500,12,2.0,scurve,legacy_vector_scurve,36,100695707,100708052,282917584,264425443
500,12,2.0,scurve,legacy_vector_scurve,37,1159429869,1159442214,102354047,1742458364
500,12,2.0,scurve,legacy_vector_scurve,38,198744320,198756665,112160255,1561663
500,12,2.0,scurve,legacy_vector_scurve,39,1557940778,1557953123,977854224,138253208
500,12,2.0,scurve,legacy_vector_scurve,40,106247475,106259820,1756125617,1175891311
500,12,2.0,scurve,legacy_vector_scurve,41,179631930,179644275,1778342530,1640323050
500,12,2.0,scurve,legacy_vector_scurve,42,641142338,641154683,330964507,1159797595
500,12,2.0,scurve,legacy_vector_scurve,43,1490420214,1490432559,525260592,1300028383
500,12,2.0,scurve,legacy_vector_scurve,44,800581705,800594050,458050314,1645960730
500,12,2.0,scurve,legacy_vector_scurve,45,578893588,578905933,1585891545,516598656
500,12,2.0,scurve,legacy_vector_scurve,46,1380152229,1380164574,354683334,122922344
500,12,2.0,scurve,legacy_vector_scurve,47,1589709194,1589721539,356574106,546217817
500,12,2.0,scurve,legacy_vector_scurve,48,384523413,384535758,824219023,686672141
500,12,2.0,scurve,legacy_vector_scurve,49,158608979,158621324,277160195,780198114
500,12,2.0,scurve,legacy_vector_scurve,50,58207301,58219646,1068080413,1240022385
500,12,2.0,scurve,legacy_vector_scurve,51,648483362,648495707,1568587822,1326949587
500,12,2.0,scurve,legacy_vector_scurve,52,939395859,939408204,1516033442,1775298401
500,12,2.0,scurve,legacy_vector_scurve,53,564863456,564875801,1549424149,122341021
500,12,2.0,scurve,legacy_vector_scurve,54,1428294730,1428307075,1619301655,1032578347
500,12,2.0,scurve,legacy_vector_scurve,55,636761935,636774280,681234732,1035701737
500,12,2.0,scurve,legacy_vector_scurve,56,933097747,933110092,617887249,628802395
500,12,2.0,scurve,legacy_vector_scurve,57,904964349,904976694,108474243,161290427
500,12,2.0,scurve,legacy_vector_scurve,58,1520146909,1520159254,1658944760,427544988
500,12,2.0,scurve,legacy_vector_scurve,59,1470991449,1471003794,890363384,1187743840
500,12,2.0,scurve,legacy_vector_scurve,60,1370990993,1371003338,1429645817,315305211
500,12,2.0,scurve,legacy_vector_scurve,61,893986301,893998646,431224419,917701507
500,12,2.0,scurve,legacy_vector_scurve,62,417292499,417304844,503177478,256330801
500,12,2.0,scurve,legacy_vector_scurve,63,130605075,130617420,1343009951,487798403
500,12,2.0,scurve,legacy_vector_scurve,64,258430473,258442818,1582978172,735239458
500,12,2.0,scurve,legacy_vector_scurve,65,1736294704,1736307049,497921329,953729903
500,12,2.0,scurve,legacy_vector_scurve,66,614270302,614282647,848422923,45406652
500,12,2.0,scurve,legacy_vector_scurve,67,864588430,864600775,885820661,139586017
500,12,2.0,scurve,legacy_vector_scurve,68,784658426,784670771,1065097452,1471808295
500,12,2.0,scurve,legacy_vector_scurve,69,27843115,27855460,1127018669,792093297
500,12,2.0,scurve,legacy_vector_scurve,70,547416951,547429296,538247058,1753478531
500,12,2.0,scurve,legacy_vector_scurve,71,1103092046,1103104391,1009047542,1365681755
500,12,2.0,scurve,legacy_vector_scurve,72,1472816929,1472829274,1682265158,192509108
500,12,2.0,scurve,legacy_vector_scurve,73,118529312,118541657,273613218,187356883
500,12,2.0,scurve,legacy_vector_scurve,74,66914059,66926404,1619633354,267574324
500,12,2.0,scurve,legacy_vector_scurve,75,141369937,141382282,1259613097,1627939441
500,12,2.0,scurve,legacy_vector_scurve,76,1744287823,1744300168,663834777,1405394538
500,12,2.0,scurve,legacy_vector_scurve,77,206358629,206370974,642912670,708051207
500,12,2.0,scurve,legacy_vector_scurve,78,1578343007,1578355352,1247264108,514977165
500,12,2.0,scurve,legacy_vector_scurve,79,888087729,888100074,1697990664,783367578
500,12,2.0,scurve,legacy_vector_scurve,80,1196940032,1196952377,334804781,995276777
500,12,2.0,scurve,legacy_vector_scurve,81,490041651,490053996,1448133163,1787270127
500,12,2.0,scurve,legacy_vector_scurve,82,322402214,322414559,902767083,1732985308
500,12,2.0,scurve,legacy_vector_scurve,83,330921236,330933581,1745094528,14764635
500,12,2.0,scurve,legacy_vector_scurve,84,737848517,737860862,565685538,1294508015
500,12,2.0,scurve,legacy_vector_scurve,85,1651502729,1651515074,978181851,222298291
500,12,2.0,scurve,legacy_vector_scurve,86,666371339,666383684,35771201,109476714
500,12,2.0,scurve,legacy_vector_scurve,87,121319541,121331886,1511881469,94963095
500,12,2.0,scurve,legacy_vector_scurve,88,1720869683,1720882028,200510223,493358184
500,12,2.0,scurve,legacy_vector_scurve,89,1294547668,1294560013,286902598,1373954303
500,12,2.0,scurve,legacy_vector_scurve,90,1501683794,1501696139,234353240,1323254998
500,12,2.0,scurve,legacy_vector_scurve,91,199856428,199868773,922361270,1782646640
500,12,2.0,scurve,legacy_vector_scurve,92,186295231,186307576,128497227,1355877780
500,12,2.0,scurve,legacy_vector_scurve,93,1193876900,1193889245,1157640301,999966097
500,12,2.0,scurve,legacy_vector_scurve,94,1713294613,1713306958,326118308,1599664072
500,12,2.0,scurve,legacy_vector_scurve,95,991544667,991557012,667096920,1286784890
500,12,2.0,scurve,legacy_vector_scurve,96,362437585,362449930,939694233,1441843808
500,12,2.0,scurve,legacy_vector_scurve,97,1617994299,1618006644,1600151233,700394418
500,12,2.0,scurve,legacy_vector_scurve,98,1563777796,1563790141,1766847575,1324393367
500,12,2.0,scurve,legacy_vector_scurve,99,1594171553,1594183898,1400805469,58629557
500,12,2.0,sharp,legacy_vector_sharp,0,1527641477,1527653822,1698848278,1179136184
500,12,2.0,sharp,legacy_vector_sharp,1,1106665821,1106678166,382050560,1763370376
500,12,2.0,sharp,legacy_vector_sharp,2,1435844837,1435857182,42430412,675324617
500,12,2.0,sharp,legacy_vector_sharp,3,235674829,235687174,1204008239,583167668
500,12,2.0,sharp,legacy_vector_sharp,4,818404359,818416704,572242387,1486881176
500,12,2.0,sharp,legacy_vector_sharp,5,559316975,559329320,826493232,1668177557
500,12,2.0,sharp,legacy_vector_sharp,6,599819481,599831826,417542362,205352955
500,12,2.0,sharp,legacy_vector_sharp,7,486523648,486535993,794652134,664884867
500,12,2.0,sharp,legacy_vector_sharp,8,510027251,510039596,1292583734,1340840349
500,12,2.0,sharp,legacy_vector_sharp,9,1424798337,1424810682,742873200,1221031257
500,12,2.0,sharp,legacy_vector_sharp,10,916765174,916777519,1277224570,1001156055
500,12,2.0,sharp,legacy_vector_sharp,11,1798869001,1798881346,401373183,1160411654
500,12,2.0,sharp,legacy_vector_sharp,12,1289536416,1289548761,1321341000,1266729639
500,12,2.0,sharp,legacy_vector_sharp,13,1698688901,1698701246,532643579,75370371
500,12,2.0,sharp,legacy_vector_sharp,14,815876467,815888812,1230058997,701785942
500,12,2.0,sharp,legacy_vector_sharp,15,1797975130,1797987475,1739584313,470888680
500,12,2.0,sharp,legacy_vector_sharp,16,830034129,830046474,1285367981,1496748897
500,12,2.0,sharp,legacy_vector_sharp,17,1120246061,1120258406,1471010134,679412969
500,12,2.0,sharp,legacy_vector_sharp,18,1213576000,1213588345,525884551,183001315
500,12,2.0,sharp,legacy_vector_sharp,19,1191931976,1191944321,845977118,1334675778
500,12,2.0,sharp,legacy_vector_sharp,20,717419610,717431955,1024905499,234288212
500,12,2.0,sharp,legacy_vector_sharp,21,475292025,475304370,760168954,1768466169
500,12,2.0,sharp,legacy_vector_sharp,22,122017008,122029353,709996284,518002163
500,12,2.0,sharp,legacy_vector_sharp,23,1362372995,1362385340,263584475,1149784747
500,12,2.0,sharp,legacy_vector_sharp,24,637106603,637118948,154856379,152461760
500,12,2.0,sharp,legacy_vector_sharp,25,262860856,262873201,1412734780,1693043791
500,12,2.0,sharp,legacy_vector_sharp,26,284763461,284775806,566607247,578510540
500,12,2.0,sharp,legacy_vector_sharp,27,1500295641,1500307986,57112559,1249455378
500,12,2.0,sharp,legacy_vector_sharp,28,475664072,475676417,600116200,345364979
500,12,2.0,sharp,legacy_vector_sharp,29,1079153589,1079165934,197910157,1436065387
500,12,2.0,sharp,legacy_vector_sharp,30,1595480894,1595493239,1023318908,1046909913
500,12,2.0,sharp,legacy_vector_sharp,31,576441925,576454270,57872996,1108541970
500,12,2.0,sharp,legacy_vector_sharp,32,1721564536,1721576881,316396589,219263636
500,12,2.0,sharp,legacy_vector_sharp,33,334902344,334914689,302110723,157548334
500,12,2.0,sharp,legacy_vector_sharp,34,1670324218,1670336563,178057127,1091600779
500,12,2.0,sharp,legacy_vector_sharp,35,1177199494,1177211839,531977954,37007227
500,12,2.0,sharp,legacy_vector_sharp,36,1464302397,1464314742,531416686,1525910142
500,12,2.0,sharp,legacy_vector_sharp,37,456720363,456732708,1390575163,1766670604
500,12,2.0,sharp,legacy_vector_sharp,38,32455916,32468261,65183350,322828567
500,12,2.0,sharp,legacy_vector_sharp,39,1345156175,1345168520,1473673001,1657059887
500,12,2.0,sharp,legacy_vector_sharp,40,344333418,344345763,892532874,1731119216
500,12,2.0,sharp,legacy_vector_sharp,41,1429831597,1429843942,1732325553,737978453
500,12,2.0,sharp,legacy_vector_sharp,42,121019639,121031984,1754567657,1343335098
500,12,2.0,sharp,legacy_vector_sharp,43,551900322,551912667,237212103,12354361
500,12,2.0,sharp,legacy_vector_sharp,44,1093195276,1093207621,877203216,819942985
500,12,2.0,sharp,legacy_vector_sharp,45,1561100630,1561112975,705297564,1213695348
500,12,2.0,sharp,legacy_vector_sharp,46,1116869729,1116882074,162124398,675436520
500,12,2.0,sharp,legacy_vector_sharp,47,454875963,454888308,74901336,712648196
500,12,2.0,sharp,legacy_vector_sharp,48,477904580,477916925,1480074043,1611429621
500,12,2.0,sharp,legacy_vector_sharp,49,647780869,647793214,1411515006,227908736
500,12,2.0,sharp,legacy_vector_sharp,50,60130403,60142748,698603531,1658786429
500,12,2.0,sharp,legacy_vector_sharp,51,1504830735,1504843080,271435321,221322444
500,12,2.0,sharp,legacy_vector_sharp,52,359399706,359412051,212087420,130649089
500,12,2.0,sharp,legacy_vector_sharp,53,442605678,442618023,605079388,735026196
500,12,2.0,sharp,legacy_vector_sharp,54,1144334606,1144346951,400244934,278730489
500,12,2.0,sharp,legacy_vector_sharp,55,31737703,31750048,537177888,768082196
500,12,2.0,sharp,legacy_vector_sharp,56,1680999739,1681012084,337389545,106342989
500,12,2.0,sharp,legacy_vector_sharp,57,1336504332,1336516677,608450841,419522647
500,12,2.0,sharp,legacy_vector_sharp,58,771355113,771367458,755395667,1399999801
500,12,2.0,sharp,legacy_vector_sharp,59,665044665,665057010,1351288388,1096069645
500,12,2.0,sharp,legacy_vector_sharp,60,1513581032,1513593377,901170703,1466876325
500,12,2.0,sharp,legacy_vector_sharp,61,858817808,858830153,1561069049,1754022810
500,12,2.0,sharp,legacy_vector_sharp,62,1550765954,1550778299,1765193399,886051429
500,12,2.0,sharp,legacy_vector_sharp,63,1258475346,1258487691,992368524,561989609
500,12,2.0,sharp,legacy_vector_sharp,64,1600965194,1600977539,475872623,1311568375
500,12,2.0,sharp,legacy_vector_sharp,65,224500491,224512836,840290249,588855650
500,12,2.0,sharp,legacy_vector_sharp,66,1317559227,1317571572,1689304515,767057170
500,12,2.0,sharp,legacy_vector_sharp,67,1198522875,1198535220,1586556541,75070585
500,12,2.0,sharp,legacy_vector_sharp,68,902112688,902125033,1649061572,488562008
500,12,2.0,sharp,legacy_vector_sharp,69,1631679159,1631691504,360879969,13709908
500,12,2.0,sharp,legacy_vector_sharp,70,262832675,262845020,731959001,203443711
500,12,2.0,sharp,legacy_vector_sharp,71,1667936197,1667948542,311920389,1432595127
500,12,2.0,sharp,legacy_vector_sharp,72,1406725818,1406738163,1648517155,10607599
500,12,2.0,sharp,legacy_vector_sharp,73,429665866,429678211,192751597,607588085
500,12,2.0,sharp,legacy_vector_sharp,74,773414546,773426891,871788494,283665012
500,12,2.0,sharp,legacy_vector_sharp,75,1706687558,1706699903,1491961069,1392441971
500,12,2.0,sharp,legacy_vector_sharp,76,37395919,37408264,300170853,879591584
500,12,2.0,sharp,legacy_vector_sharp,77,1477170384,1477182729,556527616,1577767599
500,12,2.0,sharp,legacy_vector_sharp,78,1485791578,1485803923,503230214,1697121305
500,12,2.0,sharp,legacy_vector_sharp,79,1217048812,1217061157,680887399,453142024
500,12,2.0,sharp,legacy_vector_sharp,80,967155424,967167769,323135472,1185047121
500,12,2.0,sharp,legacy_vector_sharp,81,131833837,131846182,403685164,725489394
500,12,2.0,sharp,legacy_vector_sharp,82,146042827,146055172,799450294,918657497
500,12,2.0,sharp,legacy_vector_sharp,83,272262975,272275320,1068958525,45835298
500,12,2.0,sharp,legacy_vector_sharp,84,1005853778,1005866123,1025302894,1082062175
500,12,2.0,sharp,legacy_vector_sharp,85,560110921,560123266,192447567,674099392
500,12,2.0,sharp,legacy_vector_sharp,86,618904409,618916754,30459770,771343329
500,12,2.0,sharp,legacy_vector_sharp,87,1338115676,1338128021,379894381,151831132
500,12,2.0,sharp,legacy_vector_sharp,88,1433052613,1433064958,1489683755,874932901
500,12,2.0,sharp,legacy_vector_sharp,89,1045371236,1045383581,1052062653,877850688
500,12,2.0,sharp,legacy_vector_sharp,90,1303983229,1303995574,1800007215,543444893
500,12,2.0,sharp,legacy_vector_sharp,91,754646703,754659048,1172873585,1389637788
500,12,2.0,sharp,legacy_vector_sharp,92,72184134,72196479,1356337935,617153020
500,12,2.0,sharp,legacy_vector_sharp,93,1415516059,1415528404,1690003381,1119006935
500,12,2.0,sharp,legacy_vector_sharp,94,1436152968,1436165313,1534246284,1076283385
500,12,2.0,sharp,legacy_vector_sharp,95,1542276608,1542288953,395334389,1702020405
500,12,2.0,sharp,legacy_vector_sharp,96,422555935,422568280,198165597,22760312
500,12,2.0,sharp,legacy_vector_sharp,97,524964286,524976631,1117540586,317431222
500,12,2.0,sharp,legacy_vector_sharp,98,1080298604,1080310949,1649575534,659869051
500,12,2.0,sharp,legacy_vector_sharp,99,384479216,384491561,1696966219,952999202
